Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
10287,4.79,0.36,731,0.00,0.99,0.00,1.0000,16.50,167,3,1,0,15,4.33,0.00,-3.73,4.31
10335,4.83,0.33,784,0.00,0.99,0.00,1.0000,12.50,167,3,1,0,15,4.29,0.00,-3.73,4.31
10335,4.77,0.32,758,0.00,0.99,0.00,1.0000,15.50,167,3,1,0,15,4.05,0.00,-3.73,4.31
10570,4.91,0.31,798,0.00,0.99,0.00,1.0000,11.50,167,3,1,0,15,4.12,0.00,-3.73,4.31
10616,4.92,0.34,826,0.00,0.99,0.00,1.0000,11.00,167,3,1,0,15,4.43,0.00,-3.73,4.31
10827,5.02,0.31,826,0.00,0.99,0.00,1.0000,11.00,167,3,1,0,15,4.40,0.00,-3.75,4.31
10897,5.08,0.32,846,0.00,0.99,0.00,1.0000,10.50,167,3,1,0,15,4.29,0.00,-3.79,4.31
10897,5.16,0.31,844,0.00,0.99,0.00,1.0000,10.50,167,3,1,0,15,4.43,0.00,-3.81,4.31
11108,5.22,0.31,846,0.00,0.99,0.00,1.0000,9.00,167,3,1,0,15,4.34,0.00,-3.83,4.31
11179,5.22,0.31,844,0.00,1.00,0.00,1.0000,11.00,167,3,1,0,15,4.34,0.00,-3.85,4.31
11366,5.34,0.30,844,0.00,1.00,0.00,1.0000,10.50,167,3,1,0,15,4.29,0.00,-3.87,4.31
11459,5.39,0.30,849,0.00,1.00,0.00,1.0000,12.50,167,3,1,0,15,4.26,0.00,-3.87,4.31
11459,5.38,0.32,851,0.00,1.00,0.00,1.0000,13.00,167,3,1,0,15,4.48,0.00,-3.85,4.31
11647,5.43,0.31,856,0.00,1.00,0.00,1.0000,13.00,167,3,1,0,15,4.48,0.00,-3.89,4.31
11719,5.42,0.31,856,0.00,1.00,0.00,1.0000,13.50,167,3,1,0,15,4.45,0.00,-3.87,4.31
11928,5.42,0.32,862,0.00,1.00,0.00,1.0000,13.50,167,3,1,0,15,4.45,0.00,-3.87,4.31
11999,5.42,0.31,860,0.00,1.00,0.00,1.0000,14.00,167,3,1,0,15,4.51,0.00,-3.87,4.31
11999,5.45,0.30,864,0.00,1.00,0.00,1.0000,14.00,167,3,1,0,15,4.35,0.00,-3.89,4.31
12210,5.49,0.30,866,0.00,1.00,0.00,1.0000,14.00,167,3,1,0,15,4.45,0.00,-3.89,4.31
12280,5.47,0.29,887,0.00,1.00,0.00,1.0000,13.50,167,3,1,0,15,4.29,0.00,-3.91,4.31
12491,5.44,0.30,876,0.00,1.00,0.00,1.0000,14.00,167,3,1,0,15,4.34,0.00,-3.93,4.31
12562,5.52,0.28,888,0.00,1.00,0.00,1.0000,13.00,167,3,1,0,15,4.15,0.00,-3.94,3.92
12562,5.49,0.28,875,0.00,1.00,0.00,1.0000,14.50,167,3,1,0,15,4.12,0.00,-3.93,3.92
12772,5.55,0.29,884,0.00,1.00,0.00,1.0000,14.00,167,3,1,0,15,4.21,0.00,-3.94,3.92
12842,5.61,0.29,877,0.00,1.00,0.00,1.0000,14.50,167,3,1,0,15,4.21,0.00,-3.93,3.92
13030,5.62,0.28,882,0.00,1.00,0.00,1.0000,14.50,167,3,1,0,15,4.26,0.00,-3.93,3.92
13100,5.63,0.27,862,0.00,1.00,0.00,1.0000,15.50,167,3,1,0,15,3.95,0.00,-3.91,3.92
13124,5.65,0.28,860,0.00,1.00,0.00,1.0000,15.00,167,3,1,0,15,4.07,0.00,-3.91,3.92
13311,5.70,0.28,861,0.00,1.00,0.00,1.0000,15.50,167,3,1,0,15,3.95,0.00,-3.89,3.92
13382,5.70,0.27,859,0.00,1.00,0.00,1.0000,16.00,167,3,1,0,15,3.84,0.00,-3.89,3.92
13592,5.71,0.27,857,0.00,1.00,0.00,1.0000,16.00,167,3,1,0,15,3.82,0.00,-3.89,3.92
13662,5.70,0.29,855,0.00,1.00,0.00,1.0000,16.50,167,3,1,0,15,4.10,0.00,-3.89,3.92
13662,5.75,0.30,854,0.00,1.00,0.00,1.0000,16.00,167,3,1,0,15,3.90,0.00,-3.89,3.92
13733,5.74,0.28,845,0.00,1.00,0.00,1.0000,17.00,167,3,1,0,15,4.16,0.00,-3.89,3.92
13969,5.79,0.29,842,0.00,1.00,0.00,1.0000,17.00,167,3,1,0,15,4.02,0.00,-3.89,3.92
13991,5.77,0.27,834,0.00,1.00,0.00,1.0000,17.50,167,3,1,0,15,4.02,0.00,-3.85,3.92
14203,5.81,0.27,834,0.00,1.00,0.00,1.0000,17.00,167,3,1,0,15,3.67,0.00,-3.87,3.53
14272,5.81,0.27,836,0.00,1.00,0.00,1.0000,16.50,167,3,1,0,15,3.97,0.00,-3.83,3.53
14272,5.82,0.27,832,0.00,1.00,0.00,1.0000,17.00,167,3,1,0,15,3.69,0.00,-3.83,3.53
14506,5.85,0.25,818,0.00,1.00,0.00,1.0000,18.00,167,3,1,0,15,3.50,0.00,-3.83,3.53
14578,5.85,0.29,815,0.00,1.00,0.00,1.0000,18.00,167,3,1,0,15,3.69,0.00,-3.79,3.53
14788,5.83,0.28,802,0.00,1.00,0.00,1.0000,18.50,167,3,1,0,15,3.79,0.00,-3.79,3.53
14858,5.86,0.31,795,0.00,1.00,0.00,1.0000,18.50,167,3,1,0,15,3.97,0.00,-3.79,3.53
14858,5.85,0.28,788,0.00,1.00,0.00,1.0000,18.50,167,3,1,0,15,4.02,0.00,-3.73,3.53
14976,5.84,0.29,784,0.00,0.99,0.00,1.0000,18.50,167,3,1,0,15,3.61,0.00,-3.73,3.53
15139,5.77,0.30,777,0.00,0.99,0.00,1.0000,18.50,167,3,1,0,15,3.92,0.00,-3.73,3.53
15233,5.75,0.30,770,0.00,0.99,0.00,1.0000,18.50,167,3,1,0,15,3.82,0.00,-3.73,3.53
15420,5.70,0.33,760,0.00,0.99,0.00,1.0000,17.50,167,3,1,0,15,4.15,0.00,-3.73,5.10
15420,5.70,0.39,755,0.00,0.99,0.00,1.0000,18.50,167,3,1,0,15,4.93,0.00,-3.73,5.10
15631,5.49,0.45,757,0.00,0.91,0.00,1.0000,18.50,167,3,1,0,15,5.34,0.00,-3.73,5.10
15702,5.17,0.41,739,0.00,0.87,0.00,1.0000,17.00,167,3,1,0,15,5.27,0.00,-3.73,5.10
15702,4.99,0.40,765,0.00,0.88,0.00,1.0000,14.50,167,3,1,0,15,5.08,0.00,-3.73,4.71
15936,4.69,0.35,778,0.00,0.91,0.00,1.0000,13.50,167,3,1,0,15,4.54,0.00,-3.73,4.31
16006,4.72,0.29,826,0.00,0.99,0.00,1.0000,11.50,167,3,1,0,15,4.05,0.00,-3.73,4.31
16218,4.85,0.31,834,0.00,0.99,0.00,1.0000,11.00,167,3,1,0,15,4.27,0.00,-3.73,4.31
16288,4.93,0.30,869,0.00,0.99,0.00,1.0000,7.50,167,3,1,0,15,4.29,0.00,-3.79,4.31
16288,5.06,0.29,858,0.00,0.99,0.00,1.0000,10.00,167,3,1,0,15,4.12,0.00,-3.85,4.31
16475,5.13,0.31,878,0.00,0.99,0.00,1.0000,8.50,167,3,1,0,15,4.23,0.00,-3.89,4.31
16569,5.20,0.30,869,0.00,0.99,0.00,1.0000,10.50,167,3,1,0,15,4.31,0.00,-3.89,4.31
16569,5.38,0.30,873,0.00,0.99,0.00,1.0000,11.00,167,3,1,0,15,4.42,0.00,-3.93,4.31
16733,5.46,0.30,857,0.00,0.99,0.00,1.0000,13.50,167,3,1,0,15,4.34,0.00,-3.91,4.31
16874,5.43,0.31,856,0.00,0.99,0.00,1.0000,12.00,167,3,1,0,15,4.48,0.00,-3.89,4.31
17061,5.47,0.30,856,0.00,0.99,0.00,1.0000,14.50,167,3,1,0,15,4.29,0.00,-3.91,4.31
17132,5.47,0.31,846,0.00,0.99,0.00,1.0000,15.50,167,3,1,0,15,4.43,0.00,-3.87,4.31
17155,5.49,0.31,846,0.00,0.99,0.00,1.0000,15.50,167,3,1,0,15,4.34,0.00,-3.87,4.31
17342,5.47,0.31,847,0.00,0.99,0.00,1.0000,15.50,167,3,1,0,15,4.40,0.00,-3.85,4.31
17436,5.41,0.29,858,0.00,0.99,0.00,1.0000,14.50,167,3,1,0,15,4.32,0.00,-3.85,4.31
17624,5.40,0.32,850,0.00,0.99,0.00,1.0000,15.50,167,3,1,0,15,4.24,0.00,-3.85,4.31
17694,5.49,0.31,844,0.00,0.99,0.00,1.0000,16.00,167,3,1,0,15,4.45,0.00,-3.91,4.31
17718,6.84,0.85,842,0.00,0.99,0.00,1.0000,17.50,167,3,1,0,15,5.01,0.00,-3.85,24.71
17928,6.94,1.99,855,0.00,0.53,0.00,1.0000,22.50,167,3,1,0,15,32.00,13.73,-2.51,98.43
17998,1.56,1.07,872,0.00,0.68,0.00,1.0000,17.00,167,3,1,0,15,16.69,14.90,0.85,69.41
17998,-3.63,0.54,1138,0.00,0.93,0.00,1.0000,16.50,167,3,1,0,15,14.83,0.00,0.97,8.63
18233,-3.17,0.85,1318,0.00,1.03,0.00,1.0000,31.50,167,3,1,0,15,10.05,0.00,-4.06,61.57
18303,2.93,0.89,1628,0.00,0.86,0.00,1.0000,28.50,167,3,1,0,15,24.24,21.18,-4.56,92.55
18515,-4.46,0.57,1919,0.00,0.92,0.00,1.0000,30.50,167,3,1,0,16,22.87,0.00,2.32,12.94
18538,-1.15,0.28,2123,0.00,1.15,-2.75,1.0000,39.00,167,3,1,0,16,8.55,0.00,-5.07,22.75
18538,13.50,1.01,2307,0.00,0.64,-2.75,1.0000,39.00,167,3,1,0,16,41.40,80.39,-4.95,98.04
18655,0.68,0.83,2580,0.00,0.94,-2.75,1.0000,32.50,167,3,1,0,16,38.94,12.94,10.17,23.53
18890,-3.25,1.04,2722,0.00,1.07,0.00,1.0000,39.50,167,3,1,0,16,34.86,0.00,0.08,47.06
18960,11.99,1.09,2860,0.00,0.91,0.00,1.0000,34.00,167,3,1,0,16,52.12,67.84,-5.03,90.20
19147,-0.86,0.95,3045,0.00,0.95,0.00,1.0000,34.00,167,3,1,0,16,51.55,68.24,8.60,28.63
19242,1.06,0.71,3261,0.00,1.13,0.00,1.0000,39.00,167,3,1,0,16,36.70,0.00,8.20,22.75
19242,4.03,0.90,3249,0.00,0.98,-1.50,1.0000,42.50,167,3,1,0,16,47.03,14.12,-2.40,26.67
19429,1.57,0.78,3182,0.00,0.94,-1.50,1.0000,42.50,167,3,1,0,16,43.26,0.00,-0.04,21.96
19499,1.14,0.82,2976,0.00,1.05,0.00,1.0000,43.50,167,3,1,0,16,39.31,0.00,-1.66,22.35
19686,3.44,1.06,2768,0.00,0.99,0.00,1.0000,40.50,167,3,1,0,16,48.11,0.00,-2.49,29.80
19756,5.23,1.24,2662,0.00,0.84,0.00,1.0000,28.50,167,3,1,0,16,53.78,62.35,-0.89,40.00
19780,3.78,1.20,2624,0.00,0.94,0.00,1.0000,24.00,167,3,1,0,16,52.40,63.53,2.44,42.35
19990,3.49,1.21,2602,0.00,0.97,0.00,1.0000,22.50,167,3,1,0,16,52.12,57.65,3.77,45.49
20062,3.41,1.22,2602,0.00,0.97,0.00,1.0000,22.00,167,3,1,0,16,53.10,56.86,3.67,46.67
20295,3.27,1.21,2615,0.00,0.97,0.00,1.0000,22.00,167,3,1,0,16,53.25,58.04,3.85,48.24
20342,3.28,1.23,2648,0.00,0.97,0.00,1.0000,22.00,167,3,1,0,16,54.42,61.18,3.94,49.02
20365,3.11,1.22,2715,0.00,0.97,0.00,1.0000,23.00,167,3,1,0,16,55.30,63.14,4.12,45.49
20577,2.87,1.23,2714,0.00,0.97,0.00,1.0000,23.50,167,3,1,0,16,56.48,65.88,4.16,45.49
20601,2.68,1.25,2730,0.00,0.98,0.00,1.0000,24.00,167,3,1,0,16,57.22,65.88,3.98,45.10
20646,2.69,1.26,2777,0.00,0.98,0.00,1.0000,24.00,167,3,1,0,16,57.81,68.24,4.00,45.10
20858,2.34,1.23,2780,0.00,0.98,0.00,1.0000,25.00,167,3,1,0,16,56.93,69.02,4.10,41.57
20929,2.30,1.22,2753,0.00,0.98,0.00,1.0000,25.50,167,3,1,0,16,58.11,69.80,3.87,41.57
21139,2.32,1.27,2822,0.00,0.98,0.00,1.0000,25.50,167,3,1,0,16,59.00,70.59,3.77,42.35
21209,2.34,1.28,2788,0.00,0.98,0.00,1.0000,25.00,167,3,1,0,16,59.29,71.76,3.87,42.75
21209,2.14,1.28,2786,0.00,0.98,0.00,1.0000,24.50,167,3,1,0,16,59.44,70.98,4.00,43.53
21420,1.97,1.31,2756,0.00,0.98,0.00,1.0000,24.50,167,3,1,0,17,60.51,70.59,4.00,47.45
21490,2.14,1.35,2718,0.00,0.98,-1.50,1.0000,23.00,167,3,1,0,17,61.12,68.63,4.10,49.80
21702,3.31,1.36,2653,0.00,0.97,0.00,1.0000,21.00,167,3,1,0,17,60.18,67.06,4.60,71.76
21771,6.52,1.32,2710,0.00,0.92,0.00,1.0000,22.00,167,3,1,0,17,58.85,70.98,5.96,100.00
21771,7.55,1.29,2857,0.00,0.93,0.00,1.0000,24.50,167,3,1,0,17,62.13,72.55,9.63,100.00
21983,9.66,1.39,3053,0.00,0.93,-1.50,1.0000,25.00,167,3,1,0,17,68.23,54.90,10.89,100.00
22053,10.96,1.41,3134,0.00,0.91,-1.50,1.0000,25.50,165,3,1,0,17,71.00,49.80,13.01,100.00
22053,10.28,1.43,3138,0.00,0.92,-1.50,1.0000,25.50,165,3,1,0,17,74.81,47.45,14.29,100.00
22171,10.09,1.41,3274,0.00,0.92,-1.50,1.0000,25.50,165,3,1,0,17,78.50,44.31,14.06,100.00
22404,9.91,1.45,3510,0.00,0.90,0.00,1.0000,27.00,165,3,1,0,17,84.52,44.31,14.15,100.00
22404,9.45,1.50,3631,0.00,0.89,0.00,1.0000,26.50,165,3,1,0,17,90.92,43.92,14.15,100.00
22616,8.70,1.56,3762,0.00,0.88,0.00,1.0000,26.00,165,3,1,0,17,96.41,42.75,13.92,100.00
22709,8.19,1.61,3845,0.00,0.87,0.00,1.0000,25.00,165,3,1,0,17,104.38,42.75,13.57,100.00
22709,8.35,1.69,4023,0.00,0.87,0.00,1.0000,24.50,165,3,1,0,17,111.43,44.31,13.52,100.00
22943,8.43,1.80,4246,0.00,0.86,0.00,1.0000,24.00,165,3,1,0,17,123.36,45.10,14.10,100.00
23014,7.79,1.85,4438,0.00,0.85,0.00,1.0000,24.50,165,3,1,0,17,136.81,47.06,14.79,100.00
23225,6.61,1.93,4599,0.00,0.84,0.00,1.0000,24.50,165,3,1,0,17,149.93,46.27,15.51,100.00
23295,4.99,2.04,4633,0.00,0.83,0.00,1.0000,23.50,163,3,1,0,17,159.31,45.49,15.12,100.00
23295,3.37,2.12,4792,0.00,0.82,0.00,1.0000,23.00,163,3,1,0,17,166.67,43.92,14.39,100.00
23529,3.24,2.13,5036,0.00,0.81,0.00,1.0000,24.50,163,3,1,0,17,175.64,45.49,13.69,100.00
23553,3.70,2.15,5242,0.00,0.81,-2.75,1.0000,23.00,163,3,1,0,17,183.91,47.45,14.21,100.00
23623,0.15,2.16,5346,0.00,0.81,-2.75,1.0000,22.50,163,3,1,0,17,193.49,47.06,14.95,100.00
23881,0.12,2.19,5444,0.00,0.81,-2.75,1.0000,22.50,162,3,1,0,17,199.52,43.14,14.56,100.00
23928,-0.14,2.18,5686,0.00,0.81,-2.75,1.0000,22.50,162,3,1,0,17,207.16,42.35,11.41,100.00
